latitude,longitude,country,source,year,treatment,grain_yield_kgha,N,P,K
11.33448,7.38633,Nigeria,Tamassa,2016,NPK,5339.253813,140,50,50
11.33448,7.38633,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,5077.245927,140,50,50
11.24194,7.29623,Nigeria,Tamassa,2016,Control,3857.977528,140,50,50
11.24194,7.29623,Nigeria,Tamassa,2016,PK,2798.252101,140,50,50
11.24194,7.29623,Nigeria,Tamassa,2016,NK,5200.287346,140,50,50
11.24194,7.29623,Nigeria,Tamassa,2016,NP,8165.350524,140,50,50
11.24194,7.29623,Nigeria,Tamassa,2016,NPK,4814.408263,140,50,50
11.24194,7.29623,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,5902.61915,140,50,50
11.24248,7.29168,Nigeria,Tamassa,2016,Control,2411.407708,140,50,50
11.24248,7.29168,Nigeria,Tamassa,2016,PK,4352.240624,140,50,50
11.24248,7.29168,Nigeria,Tamassa,2016,NK,4247.89916,140,50,50
11.24248,7.29168,Nigeria,Tamassa,2016,NP,6087.836066,140,50,50
11.24248,7.29168,Nigeria,Tamassa,2016,NPK,6835.710042,140,50,50
11.24248,7.29168,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,5409.034278,140,50,50
11.25114,7.26777,Nigeria,Tamassa,2016,Control,2247.279919,140,50,50
11.25114,7.26777,Nigeria,Tamassa,2016,PK,2949.10449,140,50,50
11.25114,7.26777,Nigeria,Tamassa,2016,NK,1445.483193,140,50,50
11.25114,7.26777,Nigeria,Tamassa,2016,NP,4707.416122,140,50,50
11.25114,7.26777,Nigeria,Tamassa,2016,NPK,4599.980749,140,50,50
11.25114,7.26777,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,5038.671024,140,50,50
11.24581,7.27914,Nigeria,Tamassa,2016,Control,354.4836601,140,50,50
11.24581,7.27914,Nigeria,Tamassa,2016,PK,1900.144662,140,50,50
11.24581,7.27914,Nigeria,Tamassa,2016,NK,341.47664,140,50,50
11.24581,7.27914,Nigeria,Tamassa,2016,NP,3762.758621,140,50,50
11.24581,7.27914,Nigeria,Tamassa,2016,NPK,3301.34324,140,50,50
11.24581,7.27914,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,4091.470945,140,50,50
11.45124,7.91658,Nigeria,Tamassa,2016,Control,1153.694118,140,50,50
11.45124,7.91658,Nigeria,Tamassa,2016,PK,2519.338235,140,50,50
11.45124,7.91658,Nigeria,Tamassa,2016,NK,5896.939836,140,50,50
11.45124,7.91658,Nigeria,Tamassa,2016,NP,6012.256996,140,50,50
11.45124,7.91658,Nigeria,Tamassa,2016,NPK,5562.259705,140,50,50
11.45124,7.91658,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,10923.80503,140,50,50
11.38620,7.91850,Nigeria,Tamassa,2016,Control,1239.970588,140,50,50
11.38620,7.91850,Nigeria,Tamassa,2016,PK,2281.866422,140,50,50
11.38620,7.91850,Nigeria,Tamassa,2016,NK,1867.611623,140,50,50
11.38620,7.91850,Nigeria,Tamassa,2016,NP,3689.486859,140,50,50
11.38620,7.91850,Nigeria,Tamassa,2016,NPK,1098.080882,140,50,50
11.38620,7.91850,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,4115.704772,140,50,50
11.39477,7.92542,Nigeria,Tamassa,2016,Control,5480.722799,140,50,50
11.39477,7.92542,Nigeria,Tamassa,2016,PK,5384.369748,140,50,50
11.39477,7.92542,Nigeria,Tamassa,2016,NK,3767.320261,140,50,50
11.39477,7.92542,Nigeria,Tamassa,2016,NP,4745.866667,140,50,50
11.39477,7.92542,Nigeria,Tamassa,2016,NPK,4111.669316,140,50,50
11.39477,7.92542,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,5290.6546,140,50,50
11.01071,7.90639,Nigeria,Tamassa,2016,Control,3072.679739,140,50,50
11.01071,7.90639,Nigeria,Tamassa,2016,PK,1487.884754,140,50,50
11.01071,7.90639,Nigeria,Tamassa,2016,NK,3167.233115,140,50,50
11.01071,7.90639,Nigeria,Tamassa,2016,NP,3971.011765,140,50,50
11.01071,7.90639,Nigeria,Tamassa,2016,NPK,4096.146202,140,50,50
11.01071,7.90639,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,4364.349762,140,50,50
11.01584,7.89873,Nigeria,Tamassa,2016,Control,0,140,50,50
11.01584,7.89873,Nigeria,Tamassa,2016,PK,190.0414313,140,50,50
11.01584,7.89873,Nigeria,Tamassa,2016,NK,0,140,50,50
11.01584,7.89873,Nigeria,Tamassa,2016,NP,1717.398242,140,50,50
11.01584,7.89873,Nigeria,Tamassa,2016,NPK,3004.96479,140,50,50
11.01584,7.89873,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,3570.094609,140,50,50
11.02220,7.90644,Nigeria,Tamassa,2016,Control,2504.393294,140,50,50
11.02220,7.90644,Nigeria,Tamassa,2016,PK,3749.072642,140,50,50
11.02220,7.90644,Nigeria,Tamassa,2016,NK,2699.557242,140,50,50
11.02220,7.90644,Nigeria,Tamassa,2016,NP,4709.859944,140,50,50
11.02220,7.90644,Nigeria,Tamassa,2016,NPK,3598.279412,140,50,50
11.02220,7.90644,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,5043.607843,140,50,50
11.01580,7.87852,Nigeria,Tamassa,2016,Control,1359.915665,140,50,50
11.01580,7.87852,Nigeria,Tamassa,2016,PK,3485.04902,140,50,50
11.01580,7.87852,Nigeria,Tamassa,2016,NK,3036.470588,140,50,50
11.01580,7.87852,Nigeria,Tamassa,2016,NP,5125.129592,140,50,50
11.01580,7.87852,Nigeria,Tamassa,2016,NPK,6326.171357,140,50,50
11.01580,7.87852,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,4097.222222,140,50,50
11.01627,7.88098,Nigeria,Tamassa,2016,Control,1921.761491,140,50,50
11.01627,7.88098,Nigeria,Tamassa,2016,PK,2198.823529,140,50,50
11.01627,7.88098,Nigeria,Tamassa,2016,NK,2378.425027,140,50,50
11.01627,7.88098,Nigeria,Tamassa,2016,NP,5056.155718,140,50,50
11.01627,7.88098,Nigeria,Tamassa,2016,NPK,3893.545389,140,50,50
11.01627,7.88098,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,5977.008403,140,50,50
11.01925,7.87734,Nigeria,Tamassa,2016,Control,3537.593609,140,50,50
11.01925,7.87734,Nigeria,Tamassa,2016,PK,2897.858586,140,50,50
11.01925,7.87734,Nigeria,Tamassa,2016,NK,4320.694486,140,50,50
11.01925,7.87734,Nigeria,Tamassa,2016,NP,6219.985086,140,50,50
11.01925,7.87734,Nigeria,Tamassa,2016,NPK,6342.747218,140,50,50
11.01925,7.87734,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,8298.984289,140,50,50
10.59355,8.18953,Nigeria,Tamassa,2016,Control,1648.887456,140,50,50
10.59355,8.18953,Nigeria,Tamassa,2016,PK,2443.979666,140,50,50
10.59355,8.18953,Nigeria,Tamassa,2016,NK,1794.446772,140,50,50
10.59355,8.18953,Nigeria,Tamassa,2016,NP,6530.676559,140,50,50
10.59355,8.18953,Nigeria,Tamassa,2016,NPK,6407.913094,140,50,50
10.59355,8.18953,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,4623.202614,140,50,50
10.56343,8.18741,Nigeria,Tamassa,2016,Control,475.8030501,140,50,50
10.56343,8.18741,Nigeria,Tamassa,2016,PK,195.9738562,140,50,50
10.56343,8.18741,Nigeria,Tamassa,2016,NK,966.5368984,140,50,50
10.56343,8.18741,Nigeria,Tamassa,2016,NP,4156.891009,140,50,50
10.56343,8.18741,Nigeria,Tamassa,2016,NPK,3664.256161,140,50,50
10.56343,8.18741,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,3651.111111,140,50,50
10.56473,8.18058,Nigeria,Tamassa,2016,Control,222.8235294,140,50,50
10.56473,8.18058,Nigeria,Tamassa,2016,PK,294.9019608,140,50,50
10.56473,8.18058,Nigeria,Tamassa,2016,NK,636.251806,140,50,50
10.56473,8.18058,Nigeria,Tamassa,2016,NP,4685.12605,140,50,50
10.56473,8.18058,Nigeria,Tamassa,2016,NPK,2787.203137,140,50,50
10.56473,8.18058,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,3637.124183,140,50,50
10.57152,8.17729,Nigeria,Tamassa,2016,Control,3249.819608,140,50,50
10.57152,8.17729,Nigeria,Tamassa,2016,PK,1265.044319,140,50,50
10.57152,8.17729,Nigeria,Tamassa,2016,NK,4770.165414,140,50,50
10.57152,8.17729,Nigeria,Tamassa,2016,NP,3645.120559,140,50,50
10.57152,8.17729,Nigeria,Tamassa,2016,NPK,6593.357343,140,50,50
10.57152,8.17729,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,6613.559802,140,50,50
10.54874,8.13038,Nigeria,Tamassa,2016,Control,102.1699346,140,50,50
10.54874,8.13038,Nigeria,Tamassa,2016,PK,993.6651584,140,50,50
10.54874,8.13038,Nigeria,Tamassa,2016,NK,299.220915,140,50,50
10.54874,8.13038,Nigeria,Tamassa,2016,NP,2258.332481,140,50,50
10.54874,8.13038,Nigeria,Tamassa,2016,NPK,2776.302941,140,50,50
10.54874,8.13038,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,5183.51104,140,50,50
10.72944,8.57747,Nigeria,Tamassa,2016,Control,2316.726343,140,50,50
10.72944,8.57747,Nigeria,Tamassa,2016,PK,1882.849215,140,50,50
10.72944,8.57747,Nigeria,Tamassa,2016,NK,980.8104575,140,50,50
10.72944,8.57747,Nigeria,Tamassa,2016,NP,4407.100293,140,50,50
10.72944,8.57747,Nigeria,Tamassa,2016,NPK,4031.604938,140,50,50
10.72944,8.57747,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,3857.084746,140,50,50
10.75062,8.58097,Nigeria,Tamassa,2016,Control,2968.582869,140,50,50
10.75062,8.58097,Nigeria,Tamassa,2016,PK,3887.058824,140,50,50
10.75062,8.58097,Nigeria,Tamassa,2016,NK,3903.194444,140,50,50
10.75062,8.58097,Nigeria,Tamassa,2016,NP,5131.407777,140,50,50
10.75062,8.58097,Nigeria,Tamassa,2016,NPK,5008.472747,140,50,50
10.75062,8.58097,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,4988.964821,140,50,50
10.77884,8.60706,Nigeria,Tamassa,2016,Control,959.2299465,140,50,50
10.77884,8.60706,Nigeria,Tamassa,2016,PK,1513.625207,140,50,50
10.77884,8.60706,Nigeria,Tamassa,2016,NK,2532.920537,140,50,50
10.77884,8.60706,Nigeria,Tamassa,2016,NP,4259.893791,140,50,50
10.77884,8.60706,Nigeria,Tamassa,2016,NPK,3568.376471,140,50,50
10.77884,8.60706,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,4140.817547,140,50,50
10.77832,8.58362,Nigeria,Tamassa,2016,Control,1470.037348,140,50,50
10.77832,8.58362,Nigeria,Tamassa,2016,PK,2247.348416,140,50,50
10.77832,8.58362,Nigeria,Tamassa,2016,NK,807.1910804,140,50,50
10.77832,8.58362,Nigeria,Tamassa,2016,NP,3310.14239,140,50,50
10.77832,8.58362,Nigeria,Tamassa,2016,NPK,3730.296471,140,50,50
10.77832,8.58362,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,4464.683761,140,50,50
10.79184,8.58405,Nigeria,Tamassa,2016,Control,1139.354839,140,50,50
10.79184,8.58405,Nigeria,Tamassa,2016,PK,984.5406758,140,50,50
10.79184,8.58405,Nigeria,Tamassa,2016,NK,1251.609323,140,50,50
10.79184,8.58405,Nigeria,Tamassa,2016,NP,3787.613547,140,50,50
10.79184,8.58405,Nigeria,Tamassa,2016,NPK,4103.59335,140,50,50
10.79184,8.58405,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,4809.889173,140,50,50
10.68406,8.62938,Nigeria,Tamassa,2016,Control,183.9215686,140,50,50
10.68406,8.62938,Nigeria,Tamassa,2016,PK,76.62745098,140,50,50
10.68406,8.62938,Nigeria,Tamassa,2016,NK,169.7490196,140,50,50
10.68406,8.62938,Nigeria,Tamassa,2016,NP,3191.036415,140,50,50
10.68406,8.62938,Nigeria,Tamassa,2016,NPK,3690.335717,140,50,50
10.68406,8.62938,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,3401.076453,140,50,50
10.67283,8.62854,Nigeria,Tamassa,2016,Control,841.5334686,140,50,50
10.67283,8.62854,Nigeria,Tamassa,2016,PK,3034.265233,140,50,50
10.67283,8.62854,Nigeria,Tamassa,2016,NK,4525.594771,140,50,50
10.67283,8.62854,Nigeria,Tamassa,2016,NP,4315.010271,140,50,50
10.67283,8.62854,Nigeria,Tamassa,2016,NPK,6815.227817,140,50,50
10.67283,8.62854,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,5602.982535,140,50,50
10.74032,8.58389,Nigeria,Tamassa,2016,Control,2261.50349,140,50,50
10.74032,8.58389,Nigeria,Tamassa,2016,PK,3246.974265,140,50,50
10.74032,8.58389,Nigeria,Tamassa,2016,NK,3174.557377,140,50,50
10.74032,8.58389,Nigeria,Tamassa,2016,NP,3886.817053,140,50,50
10.74032,8.58389,Nigeria,Tamassa,2016,NPK,5110.845191,140,50,50
10.74032,8.58389,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,4118.972923,140,50,50
10.52754,8.50865,Nigeria,Tamassa,2016,Control,948.7058824,140,50,50
10.52754,8.50865,Nigeria,Tamassa,2016,PK,1097.899782,140,50,50
10.52754,8.50865,Nigeria,Tamassa,2016,NK,989.4054054,140,50,50
10.52754,8.50865,Nigeria,Tamassa,2016,NP,4111.378725,140,50,50
10.52754,8.50865,Nigeria,Tamassa,2016,NPK,3366.41604,140,50,50
10.52754,8.50865,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,4505.847953,140,50,50
10.54297,8.45094,Nigeria,Tamassa,2016,Control,1862.04544,140,50,50
10.54297,8.45094,Nigeria,Tamassa,2016,PK,2716.235294,140,50,50
10.54297,8.45094,Nigeria,Tamassa,2016,NK,725.0288351,140,50,50
10.54297,8.45094,Nigeria,Tamassa,2016,NP,2211.520803,140,50,50
10.54297,8.45094,Nigeria,Tamassa,2016,NPK,2682.838084,140,50,50
10.54297,8.45094,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,5472.778905,140,50,50
10.52542,8.46585,Nigeria,Tamassa,2016,Control,3045.898039,140,50,50
10.52542,8.46585,Nigeria,Tamassa,2016,PK,4954.219756,140,50,50
10.52542,8.46585,Nigeria,Tamassa,2016,NK,2955.100135,140,50,50
10.52542,8.46585,Nigeria,Tamassa,2016,NP,5977.878261,140,50,50
10.52542,8.46585,Nigeria,Tamassa,2016,NPK,6428.842505,140,50,50
10.52542,8.46585,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,5157.283798,140,50,50
10.50803,8.52864,Nigeria,Tamassa,2016,Control,691.8039216,140,50,50
10.50803,8.52864,Nigeria,Tamassa,2016,PK,1069.124183,140,50,50
10.50803,8.52864,Nigeria,Tamassa,2016,NK,1756.55615,140,50,50
10.50803,8.52864,Nigeria,Tamassa,2016,NP,4671.399829,140,50,50
10.50803,8.52864,Nigeria,Tamassa,2016,NPK,3283.843137,140,50,50
10.50803,8.52864,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,4844.289178,140,50,50
10.48773,8.54609,Nigeria,Tamassa,2016,Control,3411.362229,140,50,50
10.48773,8.54609,Nigeria,Tamassa,2016,PK,4151.298174,140,50,50
10.48773,8.54609,Nigeria,Tamassa,2016,NK,3391.548891,140,50,50
10.48773,8.54609,Nigeria,Tamassa,2016,NP,4913.72549,140,50,50
10.48773,8.54609,Nigeria,Tamassa,2016,NPK,3838.690537,140,50,50
10.48773,8.54609,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,4574.843089,140,50,50
11.12786,8.23937,Nigeria,Tamassa,2016,Control,858.3326071,140,50,50
11.12786,8.23937,Nigeria,Tamassa,2016,PK,2348.941176,140,50,50
11.12786,8.23937,Nigeria,Tamassa,2016,NK,1145.395253,140,50,50
11.12786,8.23937,Nigeria,Tamassa,2016,NP,5511.881253,140,50,50
11.12786,8.23937,Nigeria,Tamassa,2016,NPK,4244.906777,140,50,50
11.12786,8.23937,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,4040.495923,140,50,50
11.12727,8.23678,Nigeria,Tamassa,2016,Control,1906.440678,140,50,50
11.12727,8.23678,Nigeria,Tamassa,2016,PK,1259.294118,140,50,50
11.12727,8.23678,Nigeria,Tamassa,2016,NK,2629.510642,140,50,50
11.12727,8.23678,Nigeria,Tamassa,2016,NP,4766.017213,140,50,50
11.12727,8.23678,Nigeria,Tamassa,2016,NPK,5781.118053,140,50,50
11.12727,8.23678,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,5949.220588,140,50,50
11.12484,8.23495,Nigeria,Tamassa,2016,Control,498.4976035,140,50,50
11.12484,8.23495,Nigeria,Tamassa,2016,PK,1184.627451,140,50,50
11.12484,8.23495,Nigeria,Tamassa,2016,NK,505.8823529,140,50,50
11.12484,8.23495,Nigeria,Tamassa,2016,NP,2651.58209,140,50,50
11.12484,8.23495,Nigeria,Tamassa,2016,NPK,3169.411765,140,50,50
11.12484,8.23495,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,3622.171429,140,50,50
11.13327,8.23771,Nigeria,Tamassa,2016,Control,1128.156863,140,50,50
11.13327,8.23771,Nigeria,Tamassa,2016,PK,3068.446078,140,50,50
11.13327,8.23771,Nigeria,Tamassa,2016,NK,713.3968254,140,50,50
11.13327,8.23771,Nigeria,Tamassa,2016,NP,3581.157495,140,50,50
11.13327,8.23771,Nigeria,Tamassa,2016,NPK,4233.893382,140,50,50
11.13327,8.23771,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,3783.479216,140,50,50
11.14099,8.23207,Nigeria,Tamassa,2016,Control,2203.764706,140,50,50
11.14099,8.23207,Nigeria,Tamassa,2016,PK,1924.558476,140,50,50
11.14099,8.23207,Nigeria,Tamassa,2016,NK,3733.024793,140,50,50
11.14099,8.23207,Nigeria,Tamassa,2016,NP,3668.683203,140,50,50
11.14099,8.23207,Nigeria,Tamassa,2016,NPK,6603.263203,140,50,50
11.14099,8.23207,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,3535.119394,140,50,50
11.14065,8.23433,Nigeria,Tamassa,2016,Control,3457.632884,140,50,50
11.14065,8.23433,Nigeria,Tamassa,2016,PK,1916.124306,140,50,50
11.14065,8.23433,Nigeria,Tamassa,2016,NK,2119.31723,140,50,50
11.14065,8.23433,Nigeria,Tamassa,2016,NP,4517.392687,140,50,50
11.14065,8.23433,Nigeria,Tamassa,2016,NPK,4696.962567,140,50,50
11.14065,8.23433,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,4384.12549,140,50,50
11.19498,8.14196,Nigeria,Tamassa,2016,Control,649.3986928,140,50,50
11.19498,8.14196,Nigeria,Tamassa,2016,PK,1375.399249,140,50,50
11.19498,8.14196,Nigeria,Tamassa,2016,NK,3776.828903,140,50,50
11.19498,8.14196,Nigeria,Tamassa,2016,NP,4182.036109,140,50,50
11.19498,8.14196,Nigeria,Tamassa,2016,NPK,6450.910217,140,50,50
11.19498,8.14196,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,5809.355742,140,50,50
11.13432,8.23279,Nigeria,Tamassa,2016,Control,2761.546218,140,50,50
11.13432,8.23279,Nigeria,Tamassa,2016,PK,2242.52671,140,50,50
11.13432,8.23279,Nigeria,Tamassa,2016,NK,4134.295228,140,50,50
11.13432,8.23279,Nigeria,Tamassa,2016,NP,6749.867173,140,50,50
11.13432,8.23279,Nigeria,Tamassa,2016,NPK,6169.936093,140,50,50
11.13432,8.23279,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,5620.23837,140,50,50
11.23760,8.36558,Nigeria,Tamassa,2016,Control,2870.393422,140,50,50
11.23760,8.36558,Nigeria,Tamassa,2016,PK,2426.447059,140,50,50
11.23760,8.36558,Nigeria,Tamassa,2016,NK,5771.174603,140,50,50
11.23760,8.36558,Nigeria,Tamassa,2016,NP,6552.689466,140,50,50
11.23760,8.36558,Nigeria,Tamassa,2016,NPK,6276.526082,140,50,50
11.23760,8.36558,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,5870.70525,140,50,50
11.23856,8.37008,Nigeria,Tamassa,2016,Control,517.6470588,140,50,50
11.23856,8.37008,Nigeria,Tamassa,2016,PK,1426.521008,140,50,50
11.23856,8.37008,Nigeria,Tamassa,2016,NK,818.0995475,140,50,50
11.23856,8.37008,Nigeria,Tamassa,2016,NP,2638.202614,140,50,50
11.23856,8.37008,Nigeria,Tamassa,2016,NPK,2893.124845,140,50,50
11.23856,8.37008,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,3832.54162,140,50,50
11.23952,8.38178,Nigeria,Tamassa,2016,Control,5342.383107,140,50,50
11.23952,8.38178,Nigeria,Tamassa,2016,PK,4395.921569,140,50,50
11.23952,8.38178,Nigeria,Tamassa,2016,NK,5822.677266,140,50,50
11.23952,8.38178,Nigeria,Tamassa,2016,NP,6625.805601,140,50,50
11.23952,8.38178,Nigeria,Tamassa,2016,NPK,6438.373997,140,50,50
11.23952,8.38178,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,6944.058955,140,50,50
11.24198,8.33391,Nigeria,Tamassa,2016,Control,1176.911993,140,50,50
11.24198,8.33391,Nigeria,Tamassa,2016,PK,1553.877996,140,50,50
11.24198,8.33391,Nigeria,Tamassa,2016,NK,3884.900162,140,50,50
11.24198,8.33391,Nigeria,Tamassa,2016,NP,4387.79638,140,50,50
11.24198,8.33391,Nigeria,Tamassa,2016,NPK,5709.803922,140,50,50
11.24198,8.33391,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,5564.278075,140,50,50
11.25834,8.39448,Nigeria,Tamassa,2016,Control,1508.071135,140,50,50
11.25834,8.39448,Nigeria,Tamassa,2016,PK,2687.121569,140,50,50
11.25834,8.39448,Nigeria,Tamassa,2016,NK,2843.339797,140,50,50
11.25834,8.39448,Nigeria,Tamassa,2016,NP,3129.011918,140,50,50
11.25834,8.39448,Nigeria,Tamassa,2016,NPK,3204.385688,140,50,50
11.25834,8.39448,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,4128.197946,140,50,50
11.24061,8.42099,Nigeria,Tamassa,2016,Control,NA,140,50,50
11.24061,8.42099,Nigeria,Tamassa,2016,PK,NA,140,50,50
11.24061,8.42099,Nigeria,Tamassa,2016,NK,6670.614935,140,50,50
11.24061,8.42099,Nigeria,Tamassa,2016,NP,6959.265825,140,50,50
11.24061,8.42099,Nigeria,Tamassa,2016,NPK,7243.789474,140,50,50
11.24061,8.42099,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,8531.530392,140,50,50
11.22976,8.48014,Nigeria,Tamassa,2016,Control,322.6442577,140,50,50
11.22976,8.48014,Nigeria,Tamassa,2016,PK,1650.644517,140,50,50
11.22976,8.48014,Nigeria,Tamassa,2016,NK,2328.466138,140,50,50
11.22976,8.48014,Nigeria,Tamassa,2016,NP,2862.458576,140,50,50
11.22976,8.48014,Nigeria,Tamassa,2016,NPK,3103.12649,140,50,50
11.22976,8.48014,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,5862.550079,140,50,50
11.26851,8.37706,Nigeria,Tamassa,2016,Control,2026.766013,140,50,50
11.26851,8.37706,Nigeria,Tamassa,2016,PK,1759.07451,140,50,50
11.26851,8.37706,Nigeria,Tamassa,2016,NK,4251.291011,140,50,50
11.26851,8.37706,Nigeria,Tamassa,2016,NP,5004.656473,140,50,50
11.26851,8.37706,Nigeria,Tamassa,2016,NPK,4174.906392,140,50,50
11.26851,8.37706,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,3876.426019,140,50,50
11.62195,7.11551,Nigeria,Tamassa,2016,Control,105.5811052,140,50,50
11.62195,7.11551,Nigeria,Tamassa,2016,PK,582.5942685,140,50,50
11.62195,7.11551,Nigeria,Tamassa,2016,NK,520.1617647,140,50,50
11.62195,7.11551,Nigeria,Tamassa,2016,NP,3257.471264,140,50,50
11.62195,7.11551,Nigeria,Tamassa,2016,NPK,2583.609854,140,50,50
11.62195,7.11551,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,4506.690344,140,50,50
11.64533,7.14161,Nigeria,Tamassa,2016,Control,1841.038589,140,50,50
11.64533,7.14161,Nigeria,Tamassa,2016,PK,3060.121504,140,50,50
11.64533,7.14161,Nigeria,Tamassa,2016,NK,2065.924748,140,50,50
11.64533,7.14161,Nigeria,Tamassa,2016,NP,4640.409207,140,50,50
11.64533,7.14161,Nigeria,Tamassa,2016,NPK,5503.579673,140,50,50
11.64533,7.14161,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,5012.915033,140,50,50
11.62875,7.13451,Nigeria,Tamassa,2016,Control,1222.75817,140,50,50
11.62875,7.13451,Nigeria,Tamassa,2016,PK,2579.98916,140,50,50
11.62875,7.13451,Nigeria,Tamassa,2016,NK,1725.522752,140,50,50
11.62875,7.13451,Nigeria,Tamassa,2016,NP,4457.734684,140,50,50
11.62875,7.13451,Nigeria,Tamassa,2016,NPK,2232.456488,140,50,50
11.62875,7.13451,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,3045.413577,140,50,50
11.57416,7.09071,Nigeria,Tamassa,2016,Control,114.9411765,140,50,50
11.57416,7.09071,Nigeria,Tamassa,2016,PK,0,140,50,50
11.57416,7.09071,Nigeria,Tamassa,2016,NK,207.9215686,140,50,50
11.57416,7.09071,Nigeria,Tamassa,2016,NP,2843.510125,140,50,50
11.57416,7.09071,Nigeria,Tamassa,2016,NPK,1947.673398,140,50,50
11.57416,7.09071,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,3091.753086,140,50,50
NA,NA,Nigeria,Tamassa,2016,NA,NA,140,50,50
11.65778,7.15811,Nigeria,Tamassa,2016,Control,NA,140,50,50
11.65778,7.15811,Nigeria,Tamassa,2016,PK,NA,140,50,50
11.65778,7.15811,Nigeria,Tamassa,2016,NK,NA,140,50,50
11.65778,7.15811,Nigeria,Tamassa,2016,NP,1262.405229,140,50,50
11.65778,7.15811,Nigeria,Tamassa,2016,NPK,3056.342246,140,50,50
11.65778,7.15811,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,4431.844413,140,50,50
11.63920,7.15978,Nigeria,Tamassa,2016,Control,471.5620915,140,50,50
11.63920,7.15978,Nigeria,Tamassa,2016,PK,232.9411765,140,50,50
11.63920,7.15978,Nigeria,Tamassa,2016,NK,2311.111111,140,50,50
11.63920,7.15978,Nigeria,Tamassa,2016,NP,3511.26634,140,50,50
11.63920,7.15978,Nigeria,Tamassa,2016,NPK,3164.18678,140,50,50
11.63920,7.15978,Nigeria,Tamassa,2016,NPK+S+Ca+Mg+Zn+B,3142.874314,140,50,50
11.63299,7.17642,Nigeria,Tamassa,2016,Control,1724.412755,140,50,50
11.63299,7.17642,Nigeria,Tamassa,2016,PK,2228.861128,140,50,50
11.63299,7.17642,Nigeria,Tamassa,2016,NK,1973.333333,140,50,50
11.63299,7.17642,Nigeria,Tamassa,2016,NP,3407.989365,140,50,50
