state,LGA,aez,latitude,longitude,country,source,year,treatment,grain_yield_kgha,N,P,K,planting_date,harvest_date
Kaduna,Makarfi,Northern Guinea Savanna,11.31994,7.99636,Nigeria,Tamassa,2015,PK,2437.642848,140,50,50,30/06/2015,42318
Kaduna,Makarfi,Northern Guinea Savanna,11.31994,7.99636,Nigeria,Tamassa,2015,NK,3838.115742,140,50,50,30/06/2015,42318
Kaduna,Makarfi,Northern Guinea Savanna,11.31994,7.99636,Nigeria,Tamassa,2015,NP,2808.31174,140,50,50,30/06/2015,42318
Kaduna,Makarfi,Northern Guinea Savanna,11.31994,7.99636,Nigeria,Tamassa,2015,NPK,3610.729958,140,50,50,30/06/2015,42318
Kaduna,Makarfi,Northern Guinea Savanna,11.31994,7.99636,Nigeria,Tamassa,2015,NPK+,5109.944792,140,50,50,30/06/2015,42318
Kaduna,Makarfi,Northern Guinea Savanna,11.45278,7.92364,Nigeria,Tamassa,2015,Control,3821.78495,140,50,50,30/06/2015,42318
Kaduna,Makarfi,Northern Guinea Savanna,11.45278,7.92364,Nigeria,Tamassa,2015,PK,4321.713153,140,50,50,30/06/2015,42318
Kaduna,Makarfi,Northern Guinea Savanna,11.45278,7.92364,Nigeria,Tamassa,2015,NK,10404.44891,140,50,50,30/06/2015,42318
Kaduna,Makarfi,Northern Guinea Savanna,11.45278,7.92364,Nigeria,Tamassa,2015,NP,9443.577392,140,50,50,30/06/2015,42318
Kaduna,Makarfi,Northern Guinea Savanna,11.45278,7.92364,Nigeria,Tamassa,2015,NPK,11153.7055,140,50,50,30/06/2015,42318
Kaduna,Makarfi,Northern Guinea Savanna,11.45278,7.92364,Nigeria,Tamassa,2015,NPK+,11426.99337,140,50,50,30/06/2015,42318
Kaduna,Makarfi,Northern Guinea Savanna,11.45514,7.92681,Nigeria,Tamassa,2015,NA,NA,140,50,50,30/06/2015,NA
Kaduna,Makarfi,Northern Guinea Savanna,11.45514,7.92681,Nigeria,Tamassa,2015,NA,NA,140,50,50,30/06/2015,NA
Kaduna,Makarfi,Northern Guinea Savanna,11.45514,7.92681,Nigeria,Tamassa,2015,NA,NA,140,50,50,30/06/2015,NA
Kaduna,Makarfi,Northern Guinea Savanna,11.45514,7.92681,Nigeria,Tamassa,2015,NA,NA,140,50,50,30/06/2015,NA
Kaduna,Makarfi,Northern Guinea Savanna,11.45514,7.92681,Nigeria,Tamassa,2015,NA,NA,140,50,50,30/06/2015,NA
Kaduna,Makarfi,Northern Guinea Savanna,11.45514,7.92681,Nigeria,Tamassa,2015,NA,NA,140,50,50,30/06/2015,NA
Kaduna,Makarfi,Northern Guinea Savanna,11.32161,7.95611,Nigeria,Tamassa,2015,Control,2669.173636,140,50,50,42011,42318
Kaduna,Makarfi,Northern Guinea Savanna,11.32161,7.95611,Nigeria,Tamassa,2015,PK,4695.02439,140,50,50,42011,42318
Kaduna,Makarfi,Northern Guinea Savanna,11.32161,7.95611,Nigeria,Tamassa,2015,NK,1930.882353,140,50,50,42011,42318
Kaduna,Makarfi,Northern Guinea Savanna,11.32161,7.95611,Nigeria,Tamassa,2015,NP,2838.645063,140,50,50,42011,42318
Kaduna,Makarfi,Northern Guinea Savanna,11.32161,7.95611,Nigeria,Tamassa,2015,NPK,4304.462143,140,50,50,42011,42318
Kaduna,Makarfi,Northern Guinea Savanna,11.32161,7.95611,Nigeria,Tamassa,2015,NPK+,5088.651422,140,50,50,42011,42318
Kaduna,Makarfi,Northern Guinea Savanna,11.31616,7.96033,Nigeria,Tamassa,2015,Control,1613.992157,140,50,50,42011,42318
Kaduna,Makarfi,Northern Guinea Savanna,11.31616,7.96033,Nigeria,Tamassa,2015,PK,3930.131004,140,50,50,42011,42318
Kaduna,Makarfi,Northern Guinea Savanna,11.31616,7.96033,Nigeria,Tamassa,2015,NK,3545.427482,140,50,50,42011,42318
Kaduna,Makarfi,Northern Guinea Savanna,11.31616,7.96033,Nigeria,Tamassa,2015,NP,4130.251442,140,50,50,42011,42318
Kaduna,Makarfi,Northern Guinea Savanna,11.31616,7.96033,Nigeria,Tamassa,2015,NPK,4151.255806,140,50,50,42011,42318
Kaduna,Makarfi,Northern Guinea Savanna,11.31616,7.96033,Nigeria,Tamassa,2015,NPK+,6324.87636,140,50,50,42011,42318
Kaduna,Makarfi,Northern Guinea Savanna,11.31644,7.96478,Nigeria,Tamassa,2015,Control,NA,140,50,50,42011,42318
Kaduna,Makarfi,Northern Guinea Savanna,11.31644,7.96478,Nigeria,Tamassa,2015,PK,1468.954248,140,50,50,42011,42318
Kaduna,Makarfi,Northern Guinea Savanna,11.31644,7.96478,Nigeria,Tamassa,2015,NK,274.5098039,140,50,50,42011,42318
Kaduna,Makarfi,Northern Guinea Savanna,11.31644,7.96478,Nigeria,Tamassa,2015,NP,3702.870508,140,50,50,42011,42318
Kaduna,Makarfi,Northern Guinea Savanna,11.31644,7.96478,Nigeria,Tamassa,2015,NPK,4956.195244,140,50,50,42011,42318
Kaduna,Makarfi,Northern Guinea Savanna,11.31644,7.96478,Nigeria,Tamassa,2015,NPK+,4156.150422,140,50,50,42011,42318
Kaduna,Makarfi,Northern Guinea Savanna,11.32039,7.98585,Nigeria,Tamassa,2015,Control,3957.817284,140,50,50,42011,42318
Kaduna,Makarfi,Northern Guinea Savanna,11.32039,7.98585,Nigeria,Tamassa,2015,PK,4904.814147,140,50,50,42011,42318
Kaduna,Makarfi,Northern Guinea Savanna,11.32039,7.98585,Nigeria,Tamassa,2015,NK,6961.102783,140,50,50,42011,42318
Kaduna,Makarfi,Northern Guinea Savanna,11.32039,7.98585,Nigeria,Tamassa,2015,NP,6000.882488,140,50,50,42011,42318
Kaduna,Makarfi,Northern Guinea Savanna,11.32039,7.98585,Nigeria,Tamassa,2015,NPK,6518.271733,140,50,50,42011,42318
Kaduna,Makarfi,Northern Guinea Savanna,11.32039,7.98585,Nigeria,Tamassa,2015,NPK+,8800.385183,140,50,50,42011,42318
Kaduna,Makarfi,Northern Guinea Savanna,11.31147,7.98358,Nigeria,Tamassa,2015,Control,2317.16635,140,50,50,42011,42318
Kaduna,Makarfi,Northern Guinea Savanna,11.31147,7.98358,Nigeria,Tamassa,2015,PK,3256.351828,140,50,50,42011,42318
Kaduna,Makarfi,Northern Guinea Savanna,11.31147,7.98358,Nigeria,Tamassa,2015,NK,5006.252816,140,50,50,42011,42318
Kaduna,Makarfi,Northern Guinea Savanna,11.31147,7.98358,Nigeria,Tamassa,2015,NP,6650.241491,140,50,50,42011,42318
Kaduna,Makarfi,Northern Guinea Savanna,11.31147,7.98358,Nigeria,Tamassa,2015,NPK,4093.910457,140,50,50,42011,42318
Kaduna,Makarfi,Northern Guinea Savanna,11.31147,7.98358,Nigeria,Tamassa,2015,NPK+,7046.887042,140,50,50,42011,42318
Kaduna,Makarfi,Northern Guinea Savanna,11.32,7.9956,Nigeria,Tamassa,2015,Control,6323.060387,140,50,50,42042,42318
Kaduna,Makarfi,Northern Guinea Savanna,11.32,7.9956,Nigeria,Tamassa,2015,PK,3757.748831,140,50,50,42042,42318
Kaduna,Makarfi,Northern Guinea Savanna,11.32,7.9956,Nigeria,Tamassa,2015,NK,8945.756004,140,50,50,42042,42318
Kaduna,Makarfi,Northern Guinea Savanna,11.32,7.9956,Nigeria,Tamassa,2015,NP,6315.815978,140,50,50,42042,42318
Kaduna,Makarfi,Northern Guinea Savanna,11.32,7.9956,Nigeria,Tamassa,2015,NPK,10132.31287,140,50,50,42042,42318
Kaduna,Makarfi,Northern Guinea Savanna,11.32,7.9956,Nigeria,Tamassa,2015,NPK+,7803.676677,140,50,50,42042,42318
Kaduna,Makarfi,Northern Guinea Savanna,11.3934,7.90139,Nigeria,Tamassa,2015,Control,1193.844264,140,50,50,42042,42318
Kaduna,Makarfi,Northern Guinea Savanna,11.3934,7.90139,Nigeria,Tamassa,2015,PK,2233.041939,140,50,50,42042,42318
Kaduna,Makarfi,Northern Guinea Savanna,11.3934,7.90139,Nigeria,Tamassa,2015,NK,2647.610101,140,50,50,42042,42318
Kaduna,Makarfi,Northern Guinea Savanna,11.3934,7.90139,Nigeria,Tamassa,2015,NP,3465.840465,140,50,50,42042,42318
Kaduna,Makarfi,Northern Guinea Savanna,11.3934,7.90139,Nigeria,Tamassa,2015,NPK,4110.796906,140,50,50,42042,42318
Kaduna,Makarfi,Northern Guinea Savanna,11.3934,7.90139,Nigeria,Tamassa,2015,NPK+,4143.286736,140,50,50,42042,42318
Kano,Tudun Wada,Northern Guinea Savanna,11.24825,8.37213,Nigeria,Tamassa,2015,Control,780.0512821,140,50,50,30/06/2015,26/10/2015
Kano,Tudun Wada,Northern Guinea Savanna,11.24825,8.37213,Nigeria,Tamassa,2015,PK,418.3006536,140,50,50,30/06/2015,26/10/2015
Kano,Tudun Wada,Northern Guinea Savanna,11.24825,8.37213,Nigeria,Tamassa,2015,NK,2455.665359,140,50,50,30/06/2015,26/10/2015
Kano,Tudun Wada,Northern Guinea Savanna,11.24825,8.37213,Nigeria,Tamassa,2015,NP,3443.253514,140,50,50,30/06/2015,26/10/2015
Kano,Tudun Wada,Northern Guinea Savanna,11.24825,8.37213,Nigeria,Tamassa,2015,NPK,2582.68546,140,50,50,30/06/2015,26/10/2015
Kano,Tudun Wada,Northern Guinea Savanna,11.24825,8.37213,Nigeria,Tamassa,2015,NPK+,2841.794118,140,50,50,30/06/2015,26/10/2015
Kano,Tudun Wada,Northern Guinea Savanna,11.24925,8.37048,Nigeria,Tamassa,2015,Control,655.5520416,140,50,50,30/06/2015,26/10/2015
Kano,Tudun Wada,Northern Guinea Savanna,11.24925,8.37048,Nigeria,Tamassa,2015,PK,842.6890756,140,50,50,30/06/2015,26/10/2015
Kano,Tudun Wada,Northern Guinea Savanna,11.24925,8.37048,Nigeria,Tamassa,2015,NK,1049.222179,140,50,50,30/06/2015,26/10/2015
Kano,Tudun Wada,Northern Guinea Savanna,11.24925,8.37048,Nigeria,Tamassa,2015,NP,1742.359563,140,50,50,30/06/2015,26/10/2015
Kano,Tudun Wada,Northern Guinea Savanna,11.24925,8.37048,Nigeria,Tamassa,2015,NPK,1890.825955,140,50,50,30/06/2015,26/10/2015
Kano,Tudun Wada,Northern Guinea Savanna,11.24925,8.37048,Nigeria,Tamassa,2015,NPK+,2875.531788,140,50,50,30/06/2015,26/10/2015
Kano,Tudun Wada,Northern Guinea Savanna,11.28334,8.36618,Nigeria,Tamassa,2015,Control,905.4794081,140,50,50,30/06/2015,26/10/2015
Kano,Tudun Wada,Northern Guinea Savanna,11.28334,8.36618,Nigeria,Tamassa,2015,PK,1665.751124,140,50,50,30/06/2015,26/10/2015
Kano,Tudun Wada,Northern Guinea Savanna,11.28334,8.36618,Nigeria,Tamassa,2015,NK,2607.150587,140,50,50,30/06/2015,26/10/2015
Kano,Tudun Wada,Northern Guinea Savanna,11.28334,8.36618,Nigeria,Tamassa,2015,NP,2674.321084,140,50,50,30/06/2015,26/10/2015
Kano,Tudun Wada,Northern Guinea Savanna,11.28334,8.36618,Nigeria,Tamassa,2015,NPK,2411.080711,140,50,50,30/06/2015,26/10/2015
Kano,Tudun Wada,Northern Guinea Savanna,11.28334,8.36618,Nigeria,Tamassa,2015,NPK+,5105.541235,140,50,50,30/06/2015,26/10/2015
Kano,Tudun Wada,Northern Guinea Savanna,11.29094,8.3742,Nigeria,Tamassa,2015,Control,626.3888889,140,50,50,30/06/2015,26/10/2015
Kano,Tudun Wada,Northern Guinea Savanna,11.29094,8.3742,Nigeria,Tamassa,2015,PK,364.8090815,140,50,50,30/06/2015,26/10/2015
Kano,Tudun Wada,Northern Guinea Savanna,11.29094,8.3742,Nigeria,Tamassa,2015,NK,1662.132981,140,50,50,30/06/2015,26/10/2015
Kano,Tudun Wada,Northern Guinea Savanna,11.29094,8.3742,Nigeria,Tamassa,2015,NP,1512.398022,140,50,50,30/06/2015,26/10/2015
Kano,Tudun Wada,Northern Guinea Savanna,11.29094,8.3742,Nigeria,Tamassa,2015,NPK,2271.977824,140,50,50,30/06/2015,26/10/2015
Kano,Tudun Wada,Northern Guinea Savanna,11.29094,8.3742,Nigeria,Tamassa,2015,NPK+,2613.957041,140,50,50,30/06/2015,26/10/2015
Kano,Tudun Wada,Northern Guinea Savanna,11.27799,8.37718,Nigeria,Tamassa,2015,Control,462.5878536,140,50,50,30/06/2015,26/10/2015
Kano,Tudun Wada,Northern Guinea Savanna,11.27799,8.37718,Nigeria,Tamassa,2015,PK,898.9195678,140,50,50,30/06/2015,26/10/2015
Kano,Tudun Wada,Northern Guinea Savanna,11.27799,8.37718,Nigeria,Tamassa,2015,NK,2692.080074,140,50,50,30/06/2015,26/10/2015
Kano,Tudun Wada,Northern Guinea Savanna,11.27799,8.37718,Nigeria,Tamassa,2015,NP,3219.889923,140,50,50,30/06/2015,26/10/2015
Kano,Tudun Wada,Northern Guinea Savanna,11.27799,8.37718,Nigeria,Tamassa,2015,NPK,2327.74225,140,50,50,30/06/2015,26/10/2015
Kano,Tudun Wada,Northern Guinea Savanna,11.27799,8.37718,Nigeria,Tamassa,2015,NPK+,2383.164595,140,50,50,30/06/2015,26/10/2015
Kaduna,Lere,Northern Guinea Savanna,10.4875,8.545867,Nigeria,Tamassa,2015,Control,3861.700513,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.4875,8.545867,Nigeria,Tamassa,2015,PK,4940.436435,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.4875,8.545867,Nigeria,Tamassa,2015,NK,3271.392405,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.4875,8.545867,Nigeria,Tamassa,2015,NP,5532.60159,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.4875,8.545867,Nigeria,Tamassa,2015,NPK,7888.628616,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.4875,8.545867,Nigeria,Tamassa,2015,NPK+,6099.195658,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.50395,8.52375,Nigeria,Tamassa,2015,Control,3561.591216,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.50395,8.52375,Nigeria,Tamassa,2015,PK,1865.529383,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.50395,8.52375,Nigeria,Tamassa,2015,NK,2011.983122,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.50395,8.52375,Nigeria,Tamassa,2015,NP,7443.685068,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.50395,8.52375,Nigeria,Tamassa,2015,NPK,8446.644132,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.50395,8.52375,Nigeria,Tamassa,2015,NPK+,7062.172425,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.52715,8.508783,Nigeria,Tamassa,2015,Control,1773.346627,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.52715,8.508783,Nigeria,Tamassa,2015,PK,1071.708807,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.52715,8.508783,Nigeria,Tamassa,2015,NK,4565.667439,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.52715,8.508783,Nigeria,Tamassa,2015,NP,5577.342048,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.52715,8.508783,Nigeria,Tamassa,2015,NPK,6513.481481,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.52715,8.508783,Nigeria,Tamassa,2015,NPK+,3253.242093,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.51662,8.49195,Nigeria,Tamassa,2015,Control,1981.002755,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.51662,8.49195,Nigeria,Tamassa,2015,PK,NA,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.51662,8.49195,Nigeria,Tamassa,2015,NK,2882.582011,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.51662,8.49195,Nigeria,Tamassa,2015,NP,5527.196673,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.51662,8.49195,Nigeria,Tamassa,2015,NPK,6295.339699,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.51662,8.49195,Nigeria,Tamassa,2015,NPK+,2867.800779,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.51345,8.48811,Nigeria,Tamassa,2015,Control,1034.453874,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.51345,8.48811,Nigeria,Tamassa,2015,PK,358.1445523,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.51345,8.48811,Nigeria,Tamassa,2015,NK,197.1684945,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.51345,8.48811,Nigeria,Tamassa,2015,NP,5265.997211,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.51345,8.48811,Nigeria,Tamassa,2015,NPK,4691.159411,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.51345,8.48811,Nigeria,Tamassa,2015,NPK+,3106.626389,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.50512,8.48386,Nigeria,Tamassa,2015,Control,122.0043573,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.50512,8.48386,Nigeria,Tamassa,2015,PK,644.6821153,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.50512,8.48386,Nigeria,Tamassa,2015,NK,1209.675469,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.50512,8.48386,Nigeria,Tamassa,2015,NP,1039.674866,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.50512,8.48386,Nigeria,Tamassa,2015,NPK,2227.216857,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.50512,8.48386,Nigeria,Tamassa,2015,NPK+,1891.402715,140,50,50,13/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.50272,8.50559,Nigeria,Tamassa,2015,Control,1322.318448,140,50,50,14/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.50272,8.50559,Nigeria,Tamassa,2015,PK,798.7200909,140,50,50,14/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.50272,8.50559,Nigeria,Tamassa,2015,NK,2362.91376,140,50,50,14/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.50272,8.50559,Nigeria,Tamassa,2015,NP,7136.058337,140,50,50,14/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.50272,8.50559,Nigeria,Tamassa,2015,NPK,4158.471594,140,50,50,14/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.50272,8.50559,Nigeria,Tamassa,2015,NPK+,6032.962327,140,50,50,14/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.52515,8.4669,Nigeria,Tamassa,2015,NA,NA,140,50,50,14/06/2015,NA
Kaduna,Lere,Northern Guinea Savanna,10.52515,8.4669,Nigeria,Tamassa,2015,NA,NA,140,50,50,14/06/2015,NA
Kaduna,Lere,Northern Guinea Savanna,10.52515,8.4669,Nigeria,Tamassa,2015,NA,NA,140,50,50,14/06/2015,NA
Kaduna,Lere,Northern Guinea Savanna,10.52515,8.4669,Nigeria,Tamassa,2015,NA,NA,140,50,50,14/06/2015,NA
Kaduna,Lere,Northern Guinea Savanna,10.52515,8.4669,Nigeria,Tamassa,2015,NA,NA,140,50,50,14/06/2015,NA
Kaduna,Lere,Northern Guinea Savanna,10.52515,8.4669,Nigeria,Tamassa,2015,NA,NA,140,50,50,14/06/2015,NA
Kaduna,Lere,Northern Guinea Savanna,10.54295,8.45099,Nigeria,Tamassa,2015,Control,3361.986483,140,50,50,14/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.54295,8.45099,Nigeria,Tamassa,2015,PK,6484.620738,140,50,50,14/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.54295,8.45099,Nigeria,Tamassa,2015,NK,6692.243023,140,50,50,14/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.54295,8.45099,Nigeria,Tamassa,2015,NP,11022.73517,140,50,50,14/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.54295,8.45099,Nigeria,Tamassa,2015,NPK,9316.14008,140,50,50,14/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.54295,8.45099,Nigeria,Tamassa,2015,NPK+,9156.114291,140,50,50,14/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.51815,8.46467,Nigeria,Tamassa,2015,Control,555.7422969,140,50,50,14/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.51815,8.46467,Nigeria,Tamassa,2015,PK,974.7222222,140,50,50,14/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.51815,8.46467,Nigeria,Tamassa,2015,NK,750.0263389,140,50,50,14/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.51815,8.46467,Nigeria,Tamassa,2015,NP,4197.130633,140,50,50,14/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.51815,8.46467,Nigeria,Tamassa,2015,NPK,3261.934857,140,50,50,14/06/2015,42226
Kaduna,Lere,Northern Guinea Savanna,10.51815,8.46467,Nigeria,Tamassa,2015,NPK+,3073.02869,140,50,50,14/06/2015,42226
Kano,Doguwa,Northern Guinea Savanna,10.73025,8.57735,Nigeria,Tamassa,2015,Control,1768.480204,140,50,50,15/06/2015,42226
Kano,Doguwa,Northern Guinea Savanna,10.73025,8.57735,Nigeria,Tamassa,2015,PK,4374.963983,140,50,50,15/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.73025,8.57735,Nigeria,Tamassa,2015,NK,2045.048894,140,50,50,15/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.73025,8.57735,Nigeria,Tamassa,2015,NP,4878.622093,140,50,50,15/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.73025,8.57735,Nigeria,Tamassa,2015,NPK,6598.408304,140,50,50,15/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.73025,8.57735,Nigeria,Tamassa,2015,NPK+,5413.11934,140,50,50,15/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.7503,8.58041,Nigeria,Tamassa,2015,Control,4006.981578,140,50,50,15/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.7503,8.58041,Nigeria,Tamassa,2015,PK,3859.966773,140,50,50,15/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.7503,8.58041,Nigeria,Tamassa,2015,NK,5322.666667,140,50,50,15/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.7503,8.58041,Nigeria,Tamassa,2015,NP,5614.258086,140,50,50,15/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.7503,8.58041,Nigeria,Tamassa,2015,NPK,5184.428605,140,50,50,15/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.7503,8.58041,Nigeria,Tamassa,2015,NPK+,4427.749934,140,50,50,15/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.71538,8.60209,Nigeria,Tamassa,2015,NA,NA,140,50,50,15/06/2015,NA
Kano,Doguwa,Northern Guinea Savanna,10.71538,8.60209,Nigeria,Tamassa,2015,NA,NA,140,50,50,15/06/2015,NA
Kano,Doguwa,Northern Guinea Savanna,10.71538,8.60209,Nigeria,Tamassa,2015,NA,NA,140,50,50,15/06/2015,NA
Kano,Doguwa,Northern Guinea Savanna,10.71538,8.60209,Nigeria,Tamassa,2015,NA,NA,140,50,50,15/06/2015,NA
Kano,Doguwa,Northern Guinea Savanna,10.71538,8.60209,Nigeria,Tamassa,2015,NA,NA,140,50,50,15/06/2015,NA
Kano,Doguwa,Northern Guinea Savanna,10.71538,8.60209,Nigeria,Tamassa,2015,NA,NA,140,50,50,15/06/2015,NA
Kano,Doguwa,Northern Guinea Savanna,10.68866,8.62682,Nigeria,Tamassa,2015,Control,2175.502928,140,50,50,15/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.68866,8.62682,Nigeria,Tamassa,2015,PK,4562.704786,140,50,50,15/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.68866,8.62682,Nigeria,Tamassa,2015,NK,1336.133333,140,50,50,15/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.68866,8.62682,Nigeria,Tamassa,2015,NP,7358.276851,140,50,50,15/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.68866,8.62682,Nigeria,Tamassa,2015,NPK,10470.58251,140,50,50,15/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.68866,8.62682,Nigeria,Tamassa,2015,NPK+,7454.139377,140,50,50,15/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.77826,8.58441,Nigeria,Tamassa,2015,Control,2887.167042,140,50,50,15/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.77826,8.58441,Nigeria,Tamassa,2015,PK,2474.326041,140,50,50,15/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.77826,8.58441,Nigeria,Tamassa,2015,NK,4017.011152,140,50,50,15/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.77826,8.58441,Nigeria,Tamassa,2015,NP,7346.31016,140,50,50,15/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.77826,8.58441,Nigeria,Tamassa,2015,NPK,6599.858049,140,50,50,15/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.77826,8.58441,Nigeria,Tamassa,2015,NPK+,6815.475962,140,50,50,15/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.79174,8.58402,Nigeria,Tamassa,2015,Control,602.0994256,140,50,50,19/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.79174,8.58402,Nigeria,Tamassa,2015,PK,1871.886198,140,50,50,19/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.79174,8.58402,Nigeria,Tamassa,2015,NK,403.5825725,140,50,50,19/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.79174,8.58402,Nigeria,Tamassa,2015,NP,6085.738583,140,50,50,19/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.79174,8.58402,Nigeria,Tamassa,2015,NPK,4981.04084,140,50,50,19/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.79174,8.58402,Nigeria,Tamassa,2015,NPK+,5913.969561,140,50,50,19/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.77831,8.60252,Nigeria,Tamassa,2015,Control,4431.055866,140,50,50,19/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.77831,8.60252,Nigeria,Tamassa,2015,PK,3813.589855,140,50,50,19/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.77831,8.60252,Nigeria,Tamassa,2015,NK,8316.872695,140,50,50,19/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.77831,8.60252,Nigeria,Tamassa,2015,NP,6696.149143,140,50,50,19/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.77831,8.60252,Nigeria,Tamassa,2015,NPK,8926.722075,140,50,50,19/06/2015,42195
Kano,Doguwa,Northern Guinea Savanna,10.77831,8.60252,Nigeria,Tamassa,2015,NPK+,5858.755328,140,50,50,19/06/2015,42195
